id,tier,cardinal_direction,confidence_score,distance_meters,poi_a_name,poi_a_type,poi_a_lat,poi_a_lon,poi_b_name,poi_b_type,poi_b_lat,poi_b_lon,sentence_1,sentence_2,sentence_3,verified,final_sentence_1,final_sentence_2,final_sentence_3,notes
nancy_0243,easy,EAST,0.9556,395.1,Les Frères Marchand,shop,48.689145,6.1826344,Keepcool,leisure,48.6892688,6.1772553,Les Frères Marchand is located to the east of Keepcool.,"Heading east from Keepcool, you will reach Les Frères Marchand after about 400 meters.","Keepcool has Les Frères Marchand to its east, about 400 meters away.",OK,,,,
nancy_0244,easy,EAST,0.996,66.3,Mac Carthy,amenity,48.6922776,6.1774743,Daphné Rieger,office,48.6922757,6.176571,Mac Carthy is located to the east of Daphné Rieger.,"Heading east from Daphné Rieger, you will reach Mac Carthy after 66 meters.","Daphné Rieger has Mac Carthy to its east, about 66 meters away.",OK,,,,
nancy_0245,easy,EAST,0.9674,393.2,Cleor,shop,48.68835550694472,6.181498042076138,Nancy Gare - République,public_transport,48.68844585609331,6.176143814195579,Cleor is located to the east of Nancy Gare - République.,"Heading east from Nancy Gare - République, you will reach Cleor after about 400 meters.","Nancy Gare - République has Cleor to its east, about 400 meters away.",OK,,,,
nancy_0246,easy,EAST,0.9698,458.3,Khao Thip,amenity,48.6887846,6.1826749,Nancy Gare - République,public_transport,48.6886867,6.1764335,Khao Thip is located to the east of Nancy Gare - République.,"Heading east from Nancy Gare - République, you will reach Khao Thip after about 450 meters.","Nancy Gare - République has Khao Thip to its east, about 450 meters away.",OK,,,,
nancy_0247,easy,EAST,0.9958,273.6,Undiz,shop,48.68843260522888,6.18023586622074,Nancy Gare - République,public_transport,48.68842437737067,6.17650865752949,Undiz is located to the east of Nancy Gare - République.,"Heading east from Nancy Gare - République, you will reach Undiz after about 250 meters.","Nancy Gare - République has Undiz to its east, about 250 meters away.",OK,,,,
nancy_0248,easy,EAST,0.9775,176.9,Le Bouillon Rousselet,amenity,48.6917864,6.1842948,Rio,office,48.6917582,6.1818844,Le Bouillon Rousselet is located to the east of Rio.,"Heading east from Rio, you will reach Le Bouillon Rousselet after about 200 meters.","Rio has Le Bouillon Rousselet to its east, about 200 meters away.",OK,,,,
nancy_0249,easy,EAST,0.9652,446.6,Crédit Agricole,amenity,48.689583,6.1818342,Qualys-Hôtel Nancy Centre,tourism,48.6894731,6.1757517,Crédit Agricole is located to the east of Qualys-Hôtel Nancy Centre.,"Heading east from Qualys-Hôtel Nancy Centre, you will reach Crédit Agricole after about 450 meters.","Qualys-Hôtel Nancy Centre has Crédit Agricole to its east, about 450 meters away.",OK,,,,
nancy_0250,easy,EAST,0.9927,145.7,Place Saint-Epvre,amenity,48.6961138,6.1795289,Hôtel de Hautoy,historic,48.696121270258885,6.177544054181417,Place Saint-Epvre is located to the east of Hôtel de Hautoy.,"Heading east from Hôtel de Hautoy, you will reach Place Saint-Epvre after about 150 meters.","Hôtel de Hautoy has Place Saint-Epvre to its east, about 150 meters away.",OK,,,,
nancy_0251,medium,EAST,0.8674,491.2,Brasserie Le Midi Pile,amenity,48.7010909,6.176654,Collège Alfred Mézières,amenity,48.70154980002384,6.169997261497833,Brasserie Le Midi Pile is located to the east of Collège Alfred Mézières.,"Heading east from Collège Alfred Mézières, you will reach Brasserie Le Midi Pile after about 500 meters.","Collège Alfred Mézières has Brasserie Le Midi Pile to its east, about 500 meters away.",OK,,,,
nancy_0252,medium,EAST,0.9016,974.3,Word Phone,shop,48.6887759,6.183829,Peau d'âmes,shop,48.6880988,6.1705955,Word Phone is located to the east of Peau d'âmes.,"Heading east from Peau d'âmes, you will reach Word Phone after about 950 meters.","Peau d'âmes has Word Phone to its east, about 950 meters away.",OK,,,,
nancy_0253,medium,EAST,0.9835,1448.1,Hôpital Central,amenity,48.6834257,6.1902912,Square Jeannette Vallance,leisure,48.68359229816121,6.170567266619004,Hôpital Central is located to the east of Square Jeannette Vallance.,"Heading east from Square Jeannette Vallance, you will reach Hôpital Central after about 1.4 km.","Square Jeannette Vallance has Hôpital Central to its east, about 1.4 km away.",OK,,,,
nancy_0254,medium,EAST,0.9386,1254.4,Transitions Pro Grand Est,office,48.6872496,6.1811206,Toutes les Clés,office,48.6877917,6.1640522,Transitions Pro Grand Est is located to the east of Toutes les Clés.,"Heading east from Toutes les Clés, you will reach Transitions Pro Grand Est after about 1.3 km.","Toutes les Clés has Transitions Pro Grand Est to its east, about 1.3 km away.",OK,,,,
nancy_0255,medium,EAST,0.8532,867.8,Ozdas Alimentation,shop,48.6874749,6.187854,Nancy Gare - République,public_transport,48.6883723,6.176111,Ozdas Alimentation is located to the east of Nancy Gare - République.,"Heading east from Nancy Gare - République, you will reach Ozdas Alimentation after about 850 meters.","Nancy Gare - République has Ozdas Alimentation to its east, about 850 meters away.",OK,,,,
nancy_0256,medium,EAST,0.9938,1645.7,La Puce à l'Oreille,amenity,48.6929684,6.1816664,Fruitiers,tourism,48.6928939,6.1592453,La Puce à l'Oreille is located to the east of Fruitiers.,"Heading east from Fruitiers, you will reach La Puce à l'Oreille after about 1.6 km.","Fruitiers has La Puce à l'Oreille to its east, about 1.6 km away.",OK,,,,
nancy_0257,medium,EAST,0.9611,648.7,Université de la poste,amenity,48.6889544,6.1926623,Word Phone,shop,48.6887759,6.183829,Université de la poste is located to the east of Word Phone.,"Heading east from Word Phone, you will reach Université de la poste after about 650 meters.","Word Phone has Université de la poste to its east, about 650 meters away.",OK,,,,
nancy_0258,medium,EAST,0.9061,1229.8,Ozdas Alimentation,shop,48.6874749,6.187854,Proxi,shop,48.6866585,6.1711463,Ozdas Alimentation is located to the east of Proxi.,"Heading east from Proxi, you will reach Ozdas Alimentation after about 1.2 km.","Proxi has Ozdas Alimentation to its east, about 1.2 km away.",OK,,,,
nancy_0259,medium,EAST,0.8577,1490.2,Google Atelier numérique,amenity,48.692378,6.2009623,L'Ardoise,amenity,48.6938711,6.1807861,Google Atelier numérique is located to the east of L'Ardoise.,"Heading east from L'Ardoise, you will reach Google Atelier numérique after about 1.5 km.","L'Ardoise has Google Atelier numérique to its east, about 1.5 km away.",OK,,,,
nancy_0260,medium,EAST,0.9828,595.7,Monument Claude Gellée,tourism,48.6978916,6.1822818,Porte Désilles,tourism,48.697963472457694,6.174166211633929,Monument Claude Gellée is located to the east of Porte Désilles.,"Heading east from Porte Désilles, you will reach Monument Claude Gellée after about 600 meters.","Porte Désilles has Monument Claude Gellée to its east, about 600 meters away.",OK,,,,
nancy_0261,medium,EAST,0.9494,869.1,L'Annexe (Brexit),amenity,48.6901411,6.1841145,Police nationale,amenity,48.68982991402205,6.1722831991955305,L'Annexe (Brexit) is located to the east of Police nationale.,"Heading east from Police nationale, you will reach L'Annexe (Brexit) after about 850 meters.","Police nationale has L'Annexe (Brexit) to its east, about 850 meters away.",OK,,,,
nancy_0262,medium,EAST,0.9588,1119.8,Martiny,amenity,48.6900069,6.1963447,Salle Raugraff,amenity,48.6896798,6.1810967,Martiny is located to the east of Salle Raugraff.,"Heading east from Salle Raugraff, you will reach Martiny after about 1.1 km.","Salle Raugraff has Martiny to its east, about 1.1 km away.",OK,,,,
nancy_0263,medium,EAST,0.9939,1619.8,Oréade,shop,48.6809062,6.1938212,Ormes Lutèce Nanguen,tourism,48.6809735,6.1717586,Oréade is located to the east of Ormes Lutèce Nanguen.,"Heading east from Ormes Lutèce Nanguen, you will reach Oréade after about 1.6 km.","Ormes Lutèce Nanguen has Oréade to its east, about 1.6 km away.",OK,,,,
nancy_0264,medium,EAST,0.9509,781.7,Burger Kebab,amenity,48.6897906,6.1827576,Saint Algue,shop,48.6900612,6.1721167,Burger Kebab is located to the east of Saint Algue.,"Heading east from Saint Algue, you will reach Burger Kebab after about 800 meters.","Saint Algue has Burger Kebab to its east, about 800 meters away.",OK,,,,
nancy_0265,medium,EAST,0.9396,578.1,Chapellerie Raugraff,shop,48.6897636,6.1819557,Relay,shop,48.690010008953415,6.174088188079954,Chapellerie Raugraff is located to the east of Relay.,"Heading east from Relay, you will reach Chapellerie Raugraff after about 600 meters.","Relay has Chapellerie Raugraff to its east, about 600 meters away.",OK,,,,
nancy_0266,medium,EAST,0.8779,991.1,Kounagi,amenity,48.6845275,6.1878597,ACEEA,office,48.6836735,6.1744213,Kounagi is located to the east of ACEEA.,"Heading east from ACEEA, you will reach Kounagi after about 1000 meters.","ACEEA has Kounagi to its east, about 1000 meters away.",OK,,,,
nancy_0267,medium,EAST,0.9422,1406.1,Conforama,shop,48.67945306973637,6.203842452440254,Clinchant,public_transport,48.678877351176986,6.1847101076842135,Conforama is located to the east of Clinchant.,"Heading east from Clinchant, you will reach Conforama after about 1.4 km.","Clinchant has Conforama to its east, about 1.4 km away.",OK,,,,
nancy_0268,medium,EAST,0.9179,1448.3,Iberico,amenity,48.6845542,6.1864224,Cabinet médical,amenity,48.6853919,6.1667346,Iberico is located to the east of Cabinet médical.,"Heading east from Cabinet médical, you will reach Iberico after about 1.4 km.","Cabinet médical has Iberico to its east, about 1.4 km away.",OK,,,,
nancy_0269,medium,EAST,0.9335,561.2,California,amenity,48.6932735,6.1894753,Thé citron,amenity,48.6930096,6.1818397,California is located to the east of Thé citron.,"Heading east from Thé citron, you will reach California after about 550 meters.","Thé citron has California to its east, about 550 meters away.",OK,,,,
nancy_0270,medium,EAST,0.8603,1444.8,Martiny,amenity,48.6900069,6.1963447,Nancy Gare - République,public_transport,48.6885827,6.1767799,Martiny is located to the east of Nancy Gare - République.,"Heading east from Nancy Gare - République, you will reach Martiny after about 1.4 km.","Nancy Gare - République has Martiny to its east, about 1.4 km away.",OK,,,,
nancy_0271,medium,EAST,0.9088,470.0,Etam,shop,48.6899456,6.1801507,Nancy,public_transport,48.6896431,6.1737646,Etam is located to the east of Nancy.,"Heading east from Nancy, you will reach Etam after about 450 meters.","Nancy has Etam to its east, about 450 meters away.",OK,,,,
nancy_0272,medium,EAST,0.9438,1796.3,PFG,shop,48.6845318,6.1883469,Garage Charlemagne,shop,48.68381700660568,6.163902558765738,PFG is located to the east of Garage Charlemagne.,"Heading east from Garage Charlemagne, you will reach PFG after about 1.8 km.","Garage Charlemagne has PFG to its east, about 1.8 km away.",OK,,,,
nancy_0273,medium,EAST,0.9065,1123.3,Amerval,public_transport,48.693574350000006,6.180470049999999,Cavallier,public_transport,48.694314611341966,6.165206204853442,Amerval is located to the east of Cavallier.,"Heading east from Cavallier, you will reach Amerval after about 1.1 km.","Cavallier has Amerval to its east, about 1.1 km away.",OK,,,,
nancy_0274,medium,EAST,0.8745,449.3,Est Confection,shop,48.6879582,6.1875889,Cleor,shop,48.68835550694472,6.181498042076138,Est Confection is located to the east of Cleor.,"Heading east from Cleor, you will reach Est Confection after about 450 meters.","Cleor has Est Confection to its east, about 450 meters away.",OK,,,,
nancy_0275,medium,EAST,0.9975,774.4,Résidence Boudonville,amenity,48.69735726763093,6.165661078831782,Saint-Mansuy,public_transport,48.6973702,6.1551099,Résidence Boudonville is located to the east of Saint-Mansuy.,"Heading east from Saint-Mansuy, you will reach Résidence Boudonville after about 750 meters.","Saint-Mansuy has Résidence Boudonville to its east, about 750 meters away.",OK,,,,
nancy_0276,medium,EAST,0.9653,534.4,École Saint-Dominique,amenity,48.69121670841511,6.188265462977195,Marc Jacques Reprographie,shop,48.6910855,6.1809876,École Saint-Dominique is located to the east of Marc Jacques Reprographie.,"Heading east from Marc Jacques Reprographie, you will reach École Saint-Dominique after about 550 meters.","Marc Jacques Reprographie has École Saint-Dominique to its east, about 550 meters away.",OK,,,,
nancy_0277,medium,EAST,0.8985,1295.6,Épicerie du coin,shop,48.6896439,6.1939017,Nancy Gare - République,public_transport,48.688715,6.1763083,Épicerie du coin is located to the east of Nancy Gare - République.,"Heading east from Nancy Gare - République, you will reach Épicerie du coin after about 1.3 km.","Nancy Gare - République has Épicerie du coin to its east, about 1.3 km away.",OK,,,,
nancy_0278,medium,EAST,0.99,1323.1,Ippoudo Ramen,amenity,48.6881714,6.1842767,Jean-François Husson,office,48.688263,6.1662527,Ippoudo Ramen is located to the east of Jean-François Husson.,"Heading east from Jean-François Husson, you will reach Ippoudo Ramen after about 1.3 km.","Jean-François Husson has Ippoudo Ramen to its east, about 1.3 km away.",OK,,,,
nancy_0279,medium,EAST,0.8873,1553.3,Camille Albane,shop,48.6907656,6.1812183,Messier,public_transport,48.6895285,6.16014,Camille Albane is located to the east of Messier.,"Heading east from Messier, you will reach Camille Albane after about 1.6 km.","Messier has Camille Albane to its east, about 1.6 km away.",OK,,,,
nancy_0280,medium,EAST,0.9914,1979.7,Auchan Nancy Lobau,shop,48.68085631746847,6.198723455530901,Ormes Lutèce Nanguen,tourism,48.6809735,6.1717586,Auchan Nancy Lobau is located to the east of Ormes Lutèce Nanguen.,"Heading east from Ormes Lutèce Nanguen, you will reach Auchan Nancy Lobau after about 2 km.","Ormes Lutèce Nanguen has Auchan Nancy Lobau to its east, about 2 km away.",OK,,,,
nancy_0281,medium,EAST,0.9619,787.0,La bagagerie du 32,amenity,48.6882596,6.187962,Gare – Joffre,public_transport,48.6884709,6.1772459,La bagagerie du 32 is located to the east of Gare – Joffre.,"Heading east from Gare – Joffre, you will reach La bagagerie du 32 after about 800 meters.","Gare – Joffre has La bagagerie du 32 to its east, about 800 meters away.",OK,,,,
nancy_0282,medium,EAST,0.882,1059.9,Jeff de Bruges,shop,48.6912533,6.1836519,LILIetRAMI Architectures,office,48.6903703,6.1692738,Jeff de Bruges is located to the east of LILIetRAMI Architectures.,"Heading east from LILIetRAMI Architectures, you will reach Jeff de Bruges after about 1.1 km.","LILIetRAMI Architectures has Jeff de Bruges to its east, about 1.1 km away.",OK,,,,
nancy_0283,medium,EAST,0.8567,1031.2,CLV,amenity,48.6886075,6.1735382,Messier,public_transport,48.6896482,6.1595782,CLV is located to the east of Messier.,"Heading east from Messier, you will reach CLV after about 1 km.","Messier has CLV to its east, about 1 km away.",OK,,,,
nancy_0284,medium,EAST,0.9242,359.8,Speebon,amenity,48.6889017,6.1837358,Soddys,shop,48.6890942,6.1788435,Speebon is located to the east of Soddys.,"Heading east from Soddys, you will reach Speebon after about 350 meters.","Soddys has Speebon to its east, about 350 meters away.",OK,,,,
nancy_0285,medium,EAST,0.8542,748.1,Muséum-Aquarium de Nancy,tourism,48.69478535759596,6.188213664863129,Euro Deal,office,48.6940163,6.1780876,Muséum-Aquarium de Nancy is located to the east of Euro Deal.,"Heading east from Euro Deal, you will reach Muséum-Aquarium de Nancy after about 750 meters.","Euro Deal has Muséum-Aquarium de Nancy to its east, about 750 meters away.",OK,,,,
nancy_0286,hard,EAST,0.9843,2043.2,Singer,shop,48.68164,6.1926376,Home Design 54,office,48.6818632,6.1648097,Singer is located to the east of Home Design 54.,"Heading east from Home Design 54, you will reach Singer after 2 km.","Home Design 54 has Singer to its east, about 2 km away.",OK,,,,
nancy_0287,hard,EAST,0.8695,2026.2,Le Tanneur,shop,48.6923734,6.1832954,Chemin Blanc,public_transport,48.69050565350881,6.155836604881691,Le Tanneur is located to the east of Chemin Blanc.,"Heading east from Chemin Blanc, you will reach Le Tanneur after 2 km.","Chemin Blanc has Le Tanneur to its east, about 2 km away.",OK,,,,
nancy_0288,hard,EAST,0.9856,3062.5,L’Arborio,amenity,48.6968744,6.1794531,Vologne,public_transport,48.69717857676072,6.137728680286592,L’Arborio is located to the east of Vologne.,"Heading east from Vologne, you will reach L’Arborio after 3.1 km.","Vologne has L’Arborio to its east, about 3.1 km away.",OK,,,,
nancy_0289,hard,EAST,0.9979,2584.1,Service d'Assistance Voyageur Handicapé,tourism,48.68968715361894,6.1743382217947245,Gymnase Rimbach,leisure,48.68972087756465,6.139134942203353,Service d'Assistance Voyageur Handicapé is located to the east of Gymnase Rimbach.,"Heading east from Gymnase Rimbach, you will reach Service d'Assistance Voyageur Handicapé after 2.6 km.","Gymnase Rimbach has Service d'Assistance Voyageur Handicapé to its east, about 2.6 km away.",OK,,,,
nancy_0290,hard,EAST,0.9833,2135.7,Fleur & K,shop,48.6778122,6.19824,Riel Coiffure,shop,48.6780602,6.1691535,Fleur & K is located to the east of Riel Coiffure.,"Heading east from Riel Coiffure, you will reach Fleur & K after 2.1 km.","Riel Coiffure has Fleur & K to its east, about 2.1 km away.",OK,,,,
nancy_0291,hard,EAST,0.8677,4206.9,Éléphant Bleu,amenity,48.6874069912619,6.195550266028493,Georges de la Tour,public_transport,48.69131790523887,6.138545860680407,Éléphant Bleu is located to the east of Georges de la Tour.,"Heading east from Georges de la Tour, you will reach Éléphant Bleu after 4.2 km.","Georges de la Tour has Éléphant Bleu to its east, about 4.2 km away.",OK,,,,
nancy_0292,hard,EAST,0.9684,2961.9,Les Fils à Maman,amenity,48.6939635,6.1805035,Beauregard Sainte-Anne,public_transport,48.69329444999999,6.1401623,Les Fils à Maman is located to the east of Beauregard Sainte-Anne.,"Heading east from Beauregard Sainte-Anne, you will reach Les Fils à Maman after 3 km.","Beauregard Sainte-Anne has Les Fils à Maman to its east, about 3 km away.",OK,,,,
nancy_0293,hard,EAST,0.895,2672.0,Club Pilates,leisure,48.6929826,6.1906118,Jardin du Belvédère,leisure,48.69099706936595,6.154332888368224,Club Pilates is located to the east of Jardin du Belvédère.,"Heading east from Jardin du Belvédère, you will reach Club Pilates after 2.7 km.","Jardin du Belvédère has Club Pilates to its east, about 2.7 km away.",OK,,,,
nancy_0294,hard,EAST,0.8618,877.9,Trois Petits Points,amenity,48.693451,6.1894564,Equinoxe - Centre LGBTI+ Lorraine Sud,office,48.6925953,6.1775668,Trois Petits Points is located to the east of Equinoxe - Centre LGBTI+ Lorraine Sud.,"Heading east from Equinoxe - Centre LGBTI+ Lorraine Sud, you will reach Trois Petits Points after about 900 meters.","Equinoxe - Centre LGBTI+ Lorraine Sud has Trois Petits Points to its east, about 900 meters away.",OK,,,,
nancy_0295,hard,EAST,0.9673,1457.8,Centre d'incendie et de secours Nancy - Rives de Meurthe,amenity,48.696198222324405,6.198039858300225,Hôtel d'Haussonville,historic,48.69653271140566,6.178184413200922,Centre d'incendie et de secours Nancy - Rives de Meurthe is located to the east of Hôtel d'Haussonville.,"Heading east from Hôtel d'Haussonville, you will reach Centre d'incendie et de secours Nancy - Rives de Meurthe after about 1.5 km.","Hôtel d'Haussonville has Centre d'incendie et de secours Nancy - Rives de Meurthe to its east, about 1.5 km away.",OK,,,,
nancy_0296,hard,EAST,0.8569,2341.0,Temple Saint-Jean,amenity,48.690145815977466,6.177779936834551,Viray,public_transport,48.6925023,6.146087,Temple Saint-Jean is located to the east of Viray.,"Heading east from Viray, you will reach Temple Saint-Jean after 2.3 km.","Viray has Temple Saint-Jean to its east, about 2.3 km away.",OK,,,,
nancy_0297,hard,EAST,0.873,2343.4,La Muraille de Chine,amenity,48.691592,6.1758881,Église de Jésus-Christ des saints des derniers jours,amenity,48.68948918440255,6.144122313830709,La Muraille de Chine is located to the east of Église de Jésus-Christ des saints des derniers jours.,"Heading east from Église de Jésus-Christ des saints des derniers jours, you will reach La Muraille de Chine after 2.3 km.","Église de Jésus-Christ des saints des derniers jours has La Muraille de Chine to its east, about 2.3 km away.",OK,,,,
nancy_0298,hard,EAST,0.8564,3373.4,Bon’t,amenity,48.6889241,6.1920556,La Tabatière,shop,48.692329,6.1463882,Bon’t is located to the east of La Tabatière.,"Heading east from La Tabatière, you will reach Bon’t after 3.4 km.","La Tabatière has Bon’t to its east, about 3.4 km away.",OK,,,,
nancy_0299,hard,EAST,0.9913,2143.3,3 Maisons,amenity,48.7022041,6.1772112,Parcours de santé,tourism,48.7020691,6.1480059,3 Maisons is located to the east of Parcours de santé.,"Heading east from Parcours de santé, you will reach 3 Maisons after 2.1 km.","Parcours de santé has 3 Maisons to its east, about 2.1 km away.",OK,,,,
nancy_0300,hard,EAST,0.9867,482.4,Jalla,shop,48.6912421,6.1822582,Office Métropolitain de l'habitat,office,48.6912872,6.1756859,Jalla is located to the east of Office Métropolitain de l'habitat.,"Heading east from Office Métropolitain de l'habitat, you will reach Jalla after about 500 meters.","Office Métropolitain de l'habitat has Jalla to its east, about 500 meters away.",OK,,,,
